player_id,web_name,position,XP,Price
151,Van Hecke,DEF,7.950081972822549,47
5,Gabriel,DEF,7.326861444706062,73
500,Osula,FWD,6.944117647058823,55
119,Mbeumo,MID,6.770049923007045,83
517,Anderson,MID,6.710056524984762,56
316,Robinson,DEF,6.649074735678363,49
145,De Cuyper,DEF,6.46910110146519,43
191,Estève,DEF,6.347180617919324,38
749,Mané,FWD,6.1460735294117645,42
291,Tarkowski,DEF,6.114069548351105,58
488,Bruno G.,MID,6.050362656841155,69
475,Botman,DEF,5.885043777667178,49
6,Saliba,DEF,5.7638099741178275,63
148,F.Kadıoğlu,DEF,5.70243491399902,45
634,Mosquera,DEF,5.642495540297192,43
1,Raya,GK,5.628111444706063,62
606,Mavropanos,DEF,5.571333573945735,45
16,Saka,MID,5.451193231706409,100
547,E.Le Fée,MID,5.449533691104094,48
373,Virgil,DEF,5.405686059947085,60
341,Darlow,GK,5.32691729493954,40
146,Dunk,DEF,5.260354248177967,45
636,S.Bueno,DEF,5.206569318696285,44
163,Hinshelwood,MID,5.198836142052516,52
293,O'Brien,DEF,5.148311711019244,49
708,M.Fernandes,MID,5.146451040545258,55
684,Thiaw,DEF,4.931587895314237,49
83,O.Dango,MID,4.852556801054313,56
344,Bijol,DEF,4.828693131603209,39
469,Pope,GK,4.812029071784826,50
691,Calvert-Lewin,FWD,4.734963235294117,58
783,Groß,MID,4.66521350791152,56
200,Anthony,MID,4.6526553304862,50
387,Szoboszlai,MID,4.599620044398536,70
139,Verbruggen,GK,4.574861384587256,46
195,Lucas Pires,DEF,4.565090187665053,38
215,Flemming,FWD,4.541919117647059,53
187,Walker,DEF,4.476714399842012,44
442,Maguire,DEF,4.405970267747785,44
694,Mukiele,DEF,4.4019950585340215,46
511,Morato,DEF,4.392233216077868,43
668,Xhaka,MID,4.388504279339387,51
449,B.Fernandes,MID,4.322095508113417,104
64,Watkins,FWD,4.319316176470589,87
7,Calafiori,DEF,4.25431728860227,56
679,Hermansen,GK,4.254068868063382,42
20,Trossard,MID,4.237330269589644,66
210,Tchaouna,MID,4.22160455015038,48
670,Roefs,GK,4.205120058534021,48
183,Weiss,GK,4.147663717076817,42
603,Diouf,DEF,4.142691752527245,41
643,André,MID,4.12902100614466,52
267,Sarr,MID,4.104950372521445,64
332,Lukić,MID,4.098456000757948,49
21,Rice,MID,4.033883886947943,72
450,Cunha,MID,4.006337370658299,81
515,Gibbs-White,MID,4.001296132967167,75
