player_id,web_name,position,XP,Price
462,J.Fletcher,MID,0.0,43
461,Fitzgerald,MID,0.0,43
460,Collyer,MID,0.0,45
194,Jordan,DEF,0.0,39
454,Antony,MID,0.0,59
196,Sambo,DEF,0.0,40
451,Rashford,MID,0.0,70
197,Sonne,DEF,0.0,38
448,Malacia,DEF,0.0,37
447,Heaven,DEF,0.0,37
218,Barnes,FWD,0.0,42
406,Khusanov,DEF,0.0,54
99,Adu-Adjei,FWD,0.0,44
361,Gyabi,MID,0.0,45
78,J.Araujo,DEF,0.0,38
79,Mepham,DEF,0.0,40
80,Soler,DEF,0.0,39
370,Frimpong,DEF,0.0,57
369,Woodman,GK,0.0,39
368,Pécsi,GK,0.0,38
741,Gray,FWD,0.0,45
89,Philip,MID,0.0,49
91,Sinisterra,MID,0.0,50
364,Mateo Joseph,FWD,0.0,50
363,Bamford,FWD,0.0,49
360,Gelhardt,MID,0.0,45
405,Aké,DEF,0.0,52
359,Crew,MID,0.0,45
92,Faivre,MID,0.0,45
357,Ramazani,MID,0.0,49
355,Greenwood,MID,0.0,49
93,H.Traorè,MID,0.0,45
94,Sadi,MID,0.0,45
349,Schmidt,DEF,0.0,40
95,Silcott-Duberry,MID,0.0,44
96,Winterburn,MID,0.0,45
346,Byram,DEF,0.0,37
345,Bornauw,DEF,0.0,38
77,Hill,DEF,0.0,42
377,Tsimikas,DEF,0.0,48
378,Nallo,DEF,0.0,37
379,R.Williams,DEF,0.0,37
404,Akanji,DEF,0.0,54
614,Ward-Prowse,MID,0.0,56
401,Bettinelli,GK,0.0,38
399,Ederson M.,GK,0.0,53
182,Trafford,GK,0.0,45
746,Morrison,MID,0.0,45
692,Leoni,DEF,0.0,49
66,Neto,GK,0.0,45
398,Danns,FWD,0.0,43
397,Darwin,FWD,0.0,65
396,Nyoni,MID,0.0,43
395,Morton,MID,0.0,45
